University,Academic Boycotter Name,Auto Increment
University of Washington,Arzoo Osanloo,2061
University of Washington,Amy Hagopian,3467
University of Washington,Linh Thuy Nguyen ,3469
University of Washington,Daytheon Sturges,3470
University of Washington,Dian Million,3471
University of Washington,Django Paris,3472
University of Washington,Megan Ybarra,3495
University of Washington,Stephanie Smallwood,3496
University of Washington,Grace Shih,3497
University of Washington,Habiba Ibrahim,3498
University of Washington,Ileana Rodriguez-Silva,3499
University of Washington,James Pfeiffer,3500
University of Washington,Jason Groves,3501
University of Washington,Jayadev S. Athreya,3502
University of Washington,Jean Dennison,3503
University of Washington,Jenna Grant,3504
University of Washington,Jonathan Kanter,3505
University of Washington,Joshua L. Reid,3506
University of Washington,Karin Frey,3507
University of Washington,Kathy Barker,3508
University of Washington,Keshet Ronen,3509
University of Washington,Kessie Alexandre,3510
University of Washington,Laura Chrisman,3511
University of Washington,Lynn M. Thomas,3513
University of Washington,Mal Ahern,3514
University of Washington,Manka Varghese,3515
University of Washington,Megan Ming Francis,3516
University of Washington,Miranda Belarde-Lewis,3517
University of Washington,Phillip Thurtle,3519
University of Washington,Radhika Govindrajan,3520
University of Washington,Rae Paris,3521
University of Washington,Ralina Joseph,3522
University of Washington,Rawan Arar,3523
University of Washington,Robert Breidenthal,3524
University of Washington,Sarah Prager,3525
University of Washington,Scott Magelssen,3526
University of Washington,Steve Gloyd,3527
University of Washington,Tony Lucero,3528
University of Washington,Zahr Said,3530
University of Washington,Moon-Ho Jung,3632
University of Washington,Amanda Swarr,4259
University of Washington,Angelica Chazaro,4283
University of Washington,Angelina Godoy,4284
University of Washington,Anna Lauren Hoffmann,4289
University of Washington,Arbella Bet-Shlimon,4295
University of Washington,Aria Fani,4296
University of Washington,Carrie Matthews,4342
University of Washington,Clarence Spigner,4371
University of Washington,Daniel Bessner,4382
University of Washington,David Evans,4394
University of Washington,David Goldstein,4396
University of Washington,Monisha Sharma,4413
University of Washington,Nadra Fredj,4479
University of Washington,Jayadev Athreya,4540
University of Washington School of Medicine,Genya Shimkin,3740
University of Washington School of Medicine,Morhaf Al Achkar,3741
University of Washington School of Medicine,Ying Zhang,3742
University of Washington-Bothell,Karam Dana,1942
University of Washington-Bothell,Maryam Griffin,3473
University of Washington-Bothell,Alice Pedersen,3474
University of Washington-Bothell,Dan Berger,3475
University of Washington-Bothell,Eric Stewart,3476
University of Washington-Bothell,Janelle M Silva,3477
University of Washington-Bothell,Jason M Naranjo,3478
University of Washington-Bothell,Jed Murr,3479
University of Washington-Bothell,Jody O. Early,3480
University of Washington-Bothell,Julie Shayne,3481
University of Washington-Bothell,Kari Lerum,3482
University of Washington-Bothell,Lauren Berliner,3483
University of Washington-Bothell,Martha Groom,3484
University of Washington-Bothell,Mira Shimabukuro,3485
University of Washington-Bothell,Naomi Macalalad Bragin,3486
University of Washington-Bothell,Natasha Hakimali Merchant ,3487
University of Washington-Bothell,Nora Kenworthy,3488
University of Washington-Bothell,Ron Krabill,3489
University of Washington-Bothell,S. Charusheela,3490
University of Washington-Bothell,Sílvia Ferreira,3491
University of Washington-Bothell,Ted Hiebert,3492
University of Washington-Bothell,Wadiya Udell,3493
University of Washington-Bothell,Wayne Au,3494
University of Washington-Bothell,Amaranth Borsuk,4260
University of Washington-Bothell,Camille Walsh,4331
University of Washington-Bothell,Ching-In Chen,4356
University of Washington-Bothell,Colin Danby,4373
University of Washington-Tacoma,Etga Ugur,3531
University of Washington-Tacoma,Ever Jones,3532
University of Washington-Tacoma,Turan Kayaoglu,3533
University of Washington-Tacoma,Will McGuire,3534
University of Washington-Tacoma,Emily Thuma,3743
University of Washington-Tacoma,Ben Meiches,4310
University of Washington-Tacoma,Bidisha Mallik,4316
University of Washington-Tacoma,Charles Williams,4353
University of West Florida,Daniel Fisher,4181
"University of Wisconsin, La Crosse",Heidi Morrison,4548
"University of Wisconsin, Madison",Samer Alatout,1944
"University of Wisconsin, Madison",Lesley Bartlett,1946
"University of Wisconsin, Madison",Leslie Bow,1947
"University of Wisconsin, Madison",Hieyoon Kim,3535
"University of Wisconsin, Madison",James McMaster,3536
"University of Wisconsin, Madison",Katrina Daly Thompson,3537
"University of Wisconsin, Madison",Nevine Elnossery ,3538
"University of Wisconsin, Madison",Hana Masri,4452
"University of Wisconsin, Milwaukee",Caroline Seymour-Jorn,1949
"University of Wisconsin, Milwaukee",Anjana Mudambi ,3540
"University of Wisconsin, Milwaukee",Rachel Ida Buff,3541
"University of Wisconsin, Parkside ",Anjuli Joshi Brekke,3659
"University of Wisconsin, Platteville",Frank King,3660
University of Wyoming,Alexandra Kelly,3542
University of the District of Columbia ,Aparajita De,4194
University of the Pacific,Ahmed Kanna,1910
University of the South,Shana Minkin,1911
University of the South,Nicholas Edward Roberts,3676
University of the West,Jane Naomi Iwamura,1943
Upper Iowa University,Nickie Michaud Wild,3661
Ursinus College,Johanna Mellis,3543
Utah State University ,Nicole Allen,3662
Utah Valley University,Basil Hamdan,3544
Vanderbilt University,Houston Baker,1950
Vanderbilt University,Carwil Bjork-James,1951
Vanderbilt University,Colin Dayan,1952
Vanderbilt University,Lesley Gill,1953
Vanderbilt University,Ben Tran,1954
Vanderbilt University,Anthony Reed,4177
Vanderbilt University,Laura Stark,4178
Vanderbilt University,Qais Assali,4179
Vassar College,Carlos Alamo-Pastrana,1956
Vassar College,Giovanna Borradori,1957
Vassar College,Mario Cesareo,1959
Vassar College,Mita Choudhury,1961
Vassar College,Eve D’Ambra,1962
Vassar College,Paschall Davis,1963
Vassar College,Norman Davis,1964
Vassar College,Rebecca Edwards,1965
Vassar College,Thomas Ellman,1966
Vassar College,Brian Godfrey,1969
Vassar College,Diane Harriford,1970
Vassar College,Maria Hantzopoulos,1971
Vassar College,Susan Hiner,1972
Vassar College,Katherine J. Hite,1973
Vassar College,Timothy Koechlin,1976
Vassar College,Amitava Kumar,1977
Vassar College,Candice Lowe-Swift,1979
Vassar College,Erin McCloskey,1982
Vassar College,Kirsten Menking,1983
Vassar College,Lydia Murdoch,1985
Vassar College,Joseph Nevins,1986
Vassar College,Barbara Olsen,1987
Vassar College,Samson Opondo,1988
Vassar College,Lizabeth Paravisini-Gerbert,1989
Vassar College,Hiram Perez,1990
Vassar College,Ismail Rashid,1991
Vassar College,Joshua Schreier,1992
Vassar College,Tyrone Simpson,1993
Vassar College,Michael Walsh,1994
Vassar College,Eva Woods-Peiró,1995
Vassar College,David Tavárez,1996
Vassar College,Denise A. Walen,3546
Vassar College,Elena Krell,3547
Vassar College,Eréndira Rueda,3548
Vassar College,Jasmine Syedullah,3551
Vassar College,Jodi Schwarz,3552
Vassar College,John Andrews,3553
Vassar College,Jonathon Kahn,3554
Vassar College,Kathleen M Susman,3555
Vassar College,Kimberly Williams-Brown,3556
Vassar College,Kirsten Wesselhoeft,3557
Vassar College,Leonard Nevarez,3558
Vassar College,Lisa Collins,3559
Vassar College,Marcela Romero Rivera,3560
Vassar College,Mia Mask,3562
Vassar College,Molly Nesbit,3564
Vassar College,Nancy Bisaha,3565
Vassar College,Patricia-Pia Célérier,3566
Vassar College,Paulina Bren,3567
Vassar College,Peipei Qiu,3568
Vassar College,Pinar Batur,3569
Vassar College,Seungsook Moon,3570
Vassar College,Shona Tucker,3571
Vassar College,Sole Anatrone,3572
Vassar College,Sophia Siddique Harvey,3573
Vassar College,Taneisha Means,3574
Vassar College,Vinay Swamy,3576
Vassar College,Wendy Graham,3577
Vassar College,Sam Okoth Opondo,3578
Vassar College,Annie Brancky,4292
Vassar College,Catherine Tan,4347
Vassar College,Claire Sagan,4370
Vassar College,Connie Ndonye,4375
Vassar College,Curtis Dozier,4378
Vassar College,Hiram Perez,4561
Vermont College of Fine Arts,Mary-Kim Arnold,2308
Villanova University,Samer Abboud,3579
Villanova University,Mary Mullen,3663
Villanova University,Yumi Lee,3664
Villanova University,Barbara Romaine,3665
Villanova University,Norman Ajari ,3666
Virginia Commonwealth University,Faedah Totah,1997
Virginia Commonwealth University,Rohan Kalyam,3580
Virginia Commonwealth University,Kai Bosworth,3581
Virginia Polytechnic Institute,Nicholas Copeland,1998
Virginia Polytechnic Institute,Richard Shryock,1999
Virginia Polytechnic Institute,Janell Watson,2000
Virginia Polytechnic Institute,Amy Nelson,3583
Virginia Polytechnic Institute,Bikrum Gill,3584
Virginia Polytechnic Institute,Carmen Gitre,3585
Virginia Polytechnic Institute,David Brunsma,3586
Virginia Polytechnic Institute,Lillian Frost,3587
Virginia Polytechnic Institute,Toni Calasanti,3588
Wagner College,Joshua Mullenite,3744
Wake Forest University,Michaelle Browers,2001
Wake Forest University,Charles Wilkins,2002
Wake Forest University,Barry Trachtenberg,3591
Wake Forest University,Charles Kennedy,3592
Wake Forest University,Jack Amoureux,3593
Wake Forest University,Jayati Lal,3594
Wake Forest University,Jeffrey D. Lerner,3595
Wake Forest University,Judith Madera,3596
Wake Forest University,Omaar Hena,3597
Wake Forest University,Tanisha Ramachandran,3598
Washington University St. Louis,Bret Gustafson,2003
Washington University St. Louis,Trevor Joy Sangrey,2004
Washington University St. Louis,Shefali Chandra,2076
Washington University St. Louis,Rachel Brown,2148
Washington University St. Louis,Angela Miller,3599
Washington University St. Louis,Rebecca Copeland,3600
Wayne State University,Sarika Chandra,2005
Wayne State University,Jonathan Flatley,2006
Wayne State University,May Seikaly,2007
Wayne State University,Lisa Ze Winters,2008
Wayne State University,Felix Fernandez Madrid,3602
Wayne State University,Jennifer Hart,3603
Wayne State University,Vincent M. Artman ,3604
Weber State University,Mihail Cocos,2009
Webster University,Don Conway-Long,2010
Wellesley College,Lidwien Kapteijns,2012
Wellesley College,Philip L Kohl,2013
Wellesley College,Laura Grattan,2161
Wellesley College,Genevieve Clutario,3605
Wellesley College,Lawrence Rosenwald,3606
Wesleyan University,Yu-ting Huang,10
Wesleyan University,Garry Bertholf,344
Wesleyan University,J. Kehaulani Kauanui,2014
Wesleyan University,Elizabeth McAlister,2015
Wesleyan University,J. Akos Ostor,2016
Wesleyan University,Anu (Aradhana) Sharma,2017
Wesleyan University,Margot Weiss,2019
West Chester University,Ben Kuebrich,2020
West Chester University,Graham MacPhee,2021
West Chester University,Jason Bartles,3607
Western Carolina University,Robert Clines ,3745
Western Michigan University,Sarah Hill,2022
Western Michigan University,Mustafa Mirzeler,2023
Western Washington University,Tamara Lea Spira,2024
Western Washington University,Shirin Deylami,2153
Whitman College,Tarik Ahmed Elseewi,1955
Whitman College,Elyse Semerdjian,2025
Whitman College,Nicole Simek,2026
Whitman College,Zahi Zalloua,2027
Whitman College,Jack Jackson,2162
Whitman College,Arash Davari,3608
Whittier College,Jonathan Burton,2028
Whittier College,Ann M. Kakaliouras,2029
Willamette University,Colleen Eils,2030
Willamette University,Fran Michael,2031
William Paterson University,Rajender Kaur,2033
William Paterson University,Balmurli Natrajan,2034
William Paterson University,Raza Mir,3609
William Paterson University,Maria Kromidas ,3610
William Paterson University,Shereen Ramadan,3611
Williams College,Jan Padios,1681
Williams College,Alison Case,2035
Williams College,Amal Eqeiq,2036
Williams College,Walter Johnston,2037
Williams College,Katarzyna Pieprzak,2038
Williams College,Dorothy Wang,2039
Williams College,Vivian Huang,3612
Williams College,Kelly Chung,3613
Williams College,Roger Kittleson,3614
Winona State University,Nicole H. W. Civettini,3615
Winona State University,Mary Jo Klinker ,3616
Winona State University,Scott Makstenieks,3617
Worcester State University,Bruce Cohen,2040
Worcester State University,Josna Rege,2041
Wright Institute,Anita Susana Barrows,3746
Wright Institute,Ruth Fallenbaum,3747
Wright Institute,Stephanie Z. Chen,3748
Wright State University,Sarah McGinley,2042
Wright State University,Alpana Sharma,2043
Xavier University,Thomas Thorpe,2045
Yale University,Ana Ramos-Zayas,306
Yale University,Gary Y. Okihiro,383
Yale University,Tavia Nyong’o,706
Yale University,Lisa Lowe,1020
Yale University,Erica R. Edwards,1097
Yale University,Roderick A. Ferguson,1638
Yale University,Narges Erami,2046
Yale University,Matthew Frye-Jacobson,2047
Yale University,Inderpal Grewal,2048
Yale University,Zareena Grewal,2049
Yale University,Dimitri Gutas,2050
Yale University,Greta LaFleur,2052
Yale University,John MacKay,2053
